"Id","SalePrice"
1634,186052.458
1635,180316.319
1636,165342.883466667
1637,183796.002866667
1638,206406.32
1639,181671.2728
1640,244292.735866667
1641,177066.132133333
1642,223101.663466667
1643,226062.8646
1644,226059.004666667
1645,185580.782433333
1646,158029.1675
1647,162081.169933333
1648,142443.941833333
1649,139784.617733333
1650,122901.5829
1651,124329.660266667
1652,94597.2516666667
1653,98256.3438
1654,156134.3742
1655,151029.204666667
1656,149840.597633333
1657,154617.550266667
1658,157027.837533333
1659,135980.642866667
1660,151106.323833333
1661,432544.334666667
1662,376985.575133333
1663,364569.9559
1664,439760.066066667
1665,311056.685066667
1666,331321.8734
1667,345465.634233333
1668,325138.809066667
1669,296525.174866667
1670,332233.524266666
1671,264963.452366667
1672,462564.199766666
1673,303948.3106
1674,252923.7655
1675,192920.561166667
1676,193936.437266667
1677,214980.9469
1678,445327.592666666
1679,381166.217433333
1680,317082.096533333
1681,250868.514433333
1682,307770.086
1683,190997.693166667
1684,172913.5407
1685,175201.6691
1686,169800.9887
1687,167905.626366667
1688,188318.018233333
1689,190028.615233333
1690,184678.216466667
1691,175822.5078
1692,262244.9612
1693,169607.1751
1694,183399.450933333
1695,170796.431566667
1696,278517.1959
1697,170321.153533333
1698,342387.679166667
1699,330373.409233333
1700,244271.924633333
1701,262674.525133333
1702,254655.127466667
1703,252565.066833333
1704,301202.297933333
1705,230552.804766667
1706,420364.885433333
1707,224089.3716
1708,219437.5837
1709,276317.011733333
1710,224672.196133333
1711,267326.517533333
1712,255860.7044
1713,262964.293966667
1714,218641.111566667
1715,202487.658033333
1716,177613.3239
1717,164702.395233333
1718,132220.268766667
1719,209584.9719
1720,247421.143
1721,164524.240033333
1722,126522.473266667
1723,159515.221566667
1724,213127.240266667
1725,231059.728466667
1726,193746.571233333
1727,176911.0049
1728,185510.4318
1729,165569.464766667
1730,162957.004033333
1731,124464.981433333
1732,132509.5202
1733,125313.086866667
1734,131167.1057
1735,133062.356866667
1736,118178.706666667
1737,351878.1149
1738,215853.297766667
1739,300729.860333333
1740,214588.033133333
1741,186095.802633333
1742,171542.9941
1743,174476.735533333
1744,301382.960366667
1745,221782.4454
1746,249393.396133333
1747,215249.9746
1748,211795.634466667
1749,163073.9877
1750,147195.287966667
1751,223202.810866667
1752,123600.578533333
1753,146270.687
1754,199920.324166667
1755,167800.1535
1756,124307.5696
1757,120814.508466667
1758,154289.0952
1759,166866.508233333
1760,161804.440733333
1761,153675.743966667
1762,176958.930766667
1763,170599.677333333
1764,121001.975166667
1765,182161.013166667
1766,171810.123733333
1767,206570.796766667
1768,140666.928633333
1769,168238.0721
1770,145018.1349
1771,136416.786866667
1772,141966.8028
1773,142137.2433
1774,139650.5383
1775,134988.936166667
1776,123581.556866667
1777,116578.102266667
1778,133642.5561
1779,118985.284933333
1780,175085.237733333
1781,132069.273
1782,102622.329233333
1783,135033.286766667
1784,103437.689833333
1785,117990.4002
1786,156515.6445
1787,171706.747833333
1788,66831.9467666666
1789,101874.923866667
1790,91881.3424666667
1791,183756.539266667
1792,154061.088333333
1793,143197.945966667
1794,142253.713933333
1795,138531.4784
1796,129900.345
1797,121533.709666667
1798,125883.117066667
1799,114556.796066667
1800,128647.425166667
1801,128710.068766667
1802,147570.9769
1803,152989.225333333
1804,142247.206
1805,135760.199166667
1806,112967.153166667
1807,137268.396333333
1808,122354.4864
1809,124640.0707
1810,145054.6707
1811,119592.2514
1812,114411.508533333
1813,121085.6608
1814,99059.1835666666
1815,68176.9874333333
1816,104675.766533333
1817,135651.334952381
1818,139931.586966667
1819,116859.195333333
1820,84554.2979333333
1821,120560.9265
1822,154325.5174
1823,67383.9213
1824,134998.748866667
1825,139293.2145
1826,104479.7881
1827,108955.3808
1828,134432.442333333
1829,115836.0347
1830,138431.6144
1831,153494.022333333
1832,119423.434766667
1833,143944.257
1834,130285.7428
1835,153379.340866667
1836,130125.0809
1837,102080.190433333
1838,131787.0492
1839,92586.3311333333
1840,166339.527166667
1841,145149.750633333
1842,96393.6325666667
1843,142462.288666667
1844,138136.5282
1845,147297.2812
1846,155589.778
1847,161467.0228
1848,66133.5206666667
1849,120061.344633333
1850,129255.106533333
1851,155823.4296
1852,129042.355966667
1853,141108.197566667
1854,167006.836633333
1855,162639.456233333
1856,222261.7472
1857,184538.470066667
1858,142049.0121
1859,121355.4151
1860,153495.7171
1861,121352.711
1862,283796.177766667
1863,278986.508466667
1864,278986.508466667
1865,327581.068666667
1866,325872.141
1867,238129.627466667
1868,301140.056033333
1869,197873.021233333
1870,245649.3974
1871,247092.2652
1872,171829.178866667
1873,226561.7862
1874,139123.0445
1875,207390.934366667
1876,196412.834666667
1877,213823.199966667
1878,209372.841933333
1879,133665.733066667
1880,135852.348833333
1881,248001.3066
1882,257554.946333333
1883,199442.551566667
1884,217180.088933333
1885,254863.322933333
1886,297573.2737
1887,206268.638433333
1888,279349.402433333
1889,167741.669066667
1890,135039.2227
1891,143957.578966667
1892,113430.927033333
1893,134180.040566667
1894,130158.153533333
1895,148703.861666667
1896,123661.599966667
1897,121776.967766667
1898,111526.548166667
1899,139987.953866667
1900,134108.672
1901,167983.7923
1902,142309.206433333
1903,207299.921033333
1904,139092.030966667
1905,182647.1177
1906,155748.358133333
1907,198408.816466667
1908,118635.4908
1909,137488.4953
1910,128456.322580952
1911,194683.307333333
1912,274137.656166667
1913,150816.011133333
1914,74502.7993
1915,324639.5044
1916,79607.1427666667
1917,256952.8158
1918,135846.885866667
1919,160626.205966667
1920,166253.445266667
1921,400980.360733333
1922,322395.9791
1923,197391.204033333
1924,219972.396866667
1925,223283.4297
1926,375946.230866667
1927,137827.763
1928,159866.565733333
1929,127025.550966667
1930,133730.864666667
1931,140824.251166667
1932,141591.6435
1933,179431.9877
1934,180445.188933333
1935,175902.1713
1936,189132.0894
1937,181085.547433333
1938,177114.635633333
1939,250230.182633333
1940,195718.023733333
1941,176735.5741
1942,192358.911
1943,198882.018866667
1944,317622.177466666
1945,361491.4359
1946,165626.620666667
1947,306880.593333333
1948,170919.814466667
1949,240963.6698
1950,176717.0741
1951,268078.078366667
1952,236199.695833333
1953,166975.2552
1954,196449.132566667
1955,132760.8816
1956,291323.229033333
1957,166069.4935
1958,314921.232666667
1959,142935.015533333
1960,118421.668633333
1961,121062.6096
1962,95257.5916666667
1963,103458.106066667
1964,114651.290366667
1965,150981.662166667
1966,148754.182366667
1967,292987.957033333
1968,406378.1478
1969,369518.403166667
1970,411612.1624
1971,409261.3915
1972,354851.500933333
1973,269858.913133333
1974,318698.733333333
1975,453090.2731
1976,278128.983
1977,366742.165933333
1978,357729.295833333
1979,331941.650366667
1980,197389.918833333
1981,334430.7117
1982,232858.823033333
1983,221526.256033333
1984,168996.6184
1985,217417.482
1986,218958.6046
1987,183742.906233333
1988,179439.649733333
1989,191098.0598
1990,220057.679633333
1991,219452.696166667
1992,213632.536166667
1993,172515.252566667
1994,244146.106133333
1995,181724.6864
1996,263536.711233333
1997,313941.967
1998,348909.6701
1999,254877.6529
2000,297778.2228
2001,271945.9745
2002,237046.7688
2003,258296.2496
2004,271244.887633333
2005,227031.2382
2006,225854.966866667
2007,249728.230966667
2008,211075.1327
2009,197245.2662
2010,190778.413833333
2011,137338.103733333
2012,177993.608433333
2013,182611.780166667
2014,191576.476366667
2015,198894.218
2016,198586.9317
2017,202505.429966667
2018,125685.6624
2019,131503.889433333
2020,121465.726533333
2021,117148.963333333
2022,175375.392566667
2023,153675.090066667
2024,240644.3609
2025,347666.7603
2026,183073.5475
2027,156214.4331
2028,155937.015466667
2029,174563.1288
2030,279395.9109
2031,233344.050233334
2032,251185.400766667
2033,262509.505266667
2034,165889.384066667
2035,206782.700533333
2036,186141.476266667
2037,192105.345733333
2038,294577.546933333
2039,210220.447233333
2040,370215.5611
2041,277239.191833333
2042,203082.527066667
2043,167520.4416
2044,169933.771266667
2045,215672.6424
2046,136195.234766667
2047,152666.340566667
2048,134399.8711
2049,136653.661366667
2050,180578.858833333
2051,108878.200833333
2052,135514.818233333
2053,143065.473666667
2054,89429.2315333334
2055,161909.163966667
2056,136072.304233333
2057,127870.597
2058,225264.690566667
2059,137027.647566667
2060,159723.987966667
2061,172226.235333333
2062,137975.2315
2063,116038.6189
2064,137023.685133333
2065,121372.7334
2066,175587.8393
2067,135399.8583
2068,143009.3335
2069,90350.4397333333
2070,109355.189466667
2071,101458.1396
2072,134173.916533333
2073,139355.355533333
2074,173870.3383
2075,147100.5565
2076,122326.8757
2077,149382.550266667
2078,130418.0603
2079,132674.807066667
2080,117786.5407
2081,123772.961466667
2082,135657.804833333
2083,143691.0767
2084,112511.246433333
2085,133795.036533333
2086,123654.407866667
2087,121325.275533333
2088,107844.189166667
2089,92730.6646
2090,135236.779433333
2091,124675.3089
2092,130742.695266667
2093,138427.882366667
2094,126757.512466667
2095,146018.1838
2096,89113.8335666667
2097,99794.2536
2098,141927.3588
2099,65960.4370999999
2100,114862.805066667
2101,124744.146
2102,138702.3871
2103,106613.604933333
2104,132642.4982
2105,128032.416766667
2106,84285.2808
2107,215440.215733333
2108,118614.109833333
2109,117230.7741
2110,132640.157833333
2111,149729.4405
2112,139596.9481
2113,118422.216533333
2114,109089.832966667
2115,147966.3188
2116,116182.214566667
2117,147196.574266667
2118,122360.3082
2119,109270.037933333
2120,111962.795233333
2121,96797.7906666667
2122,105406.011166667
2123,92595.2684666667
2124,165439.325766667
2125,135198.765366667
2126,156338.130166667
2127,149595.258133333
2128,133973.1143
2129,105411.018166667
2130,144518.8367
2131,154340.2342
2132,118473.187866667
2133,119387.945766667
2134,122843.423766667
2135,106483.3313
2136,90494.7886
2137,120636.263933333
2138,138649.357233333
2139,153069.9879
2140,135829.485333333
2141,139519.4716
2142,136980.9804
2143,145566.888333333
2144,126296.108766667
2145,134143.3105
2146,154799.872133333
2147,163237.9205
2148,131812.2482
2149,145094.372333333
2150,211087.7934
2151,120704.018933333
2152,170561.182966667
2153,158929.569966667
2154,108891.988533333
2155,135709.991266667
2156,243440.992
2157,235203.8678
2158,235506.330733333
2159,213686.579366667
2160,170603.627033333
2161,253162.454866667
2162,438544.754966666
2163,343981.269633333
2164,256818.495833333
2165,173734.6177
2166,143623.822
2167,205358.5127
2168,208593.979766667
2169,194657.0446
2170,220129.843566667
2171,146647.2415
2172,137981.950333333
2173,155848.112233333
2174,237237.875066667
2175,308261.776533333
2176,326048.284533333
2177,256967.312466667
2178,218370.177566667
2179,145265.5824
2180,221700.883266667
2181,195733.552933333
2182,227929.500966667
2183,196736.8488
2184,138652.568866667
2185,130596.918933333
2186,142483.1731
2187,150095.757433333
2188,154016.329366667
2189,207865.493
2190,87192.8790333333
2191,89842.0304333333
2192,95454.9502
2193,98806.3015333333
2194,101950.116633333
2195,116802.760466667
2196,114111.901633333
2197,112997.298633333
2198,151562.8696
2199,167826.762233333
2200,132077.806566667
2201,131629.791233333
2202,187231.653333333
2203,163135.160266667
2204,174335.8726
2205,114649.440133333
2206,135893.881633333
2207,214512.113766667
2208,226972.583433333
2209,200112.7974
2210,125209.5128
2211,113406.7585
2212,114318.613466667
2213,105436.1633
2214,147645.436166667
2215,102588.989066667
2216,145276.4913
2217,83021.3527333333
2218,96446.934
2219,82517.1577
2220,83527.0915666667
2221,325002.729866667
2222,260436.695433333
2223,294558.554566667
2224,220873.750133333
2225,139528.1827
2226,191116.584033333
2227,205173.2465
2228,278180.595466667
2229,240647.9934
2230,160554.8126
2231,213789.204966667
2232,185747.355733333
2233,182722.9495
2234,244945.8193
2235,218539.225933333
2236,274295.953366667
2237,355285.2016
2238,205539.7029
2239,120219.372733333
2240,161959.486766667
2241,154578.287633333
2242,136583.768266667
2243,133689.968066667
2244,98571.4011333333
2245,97201.8812
2246,144672.035066667
2247,104734.143333333
2248,125823.768
2249,127806.148
2250,135802.051333333
2251,135985.733333333
2252,178518.894333333
2253,160240.3046
2254,176956.0542
2255,189461.6481
2256,181346.112166667
2257,203336.641666667
2258,171821.430233333
2259,178058.345566667
2260,154496.879433333
2261,188513.972566667
2262,211427.4043
2263,334546.042633333
2264,425481.494733334
2265,169959.957166667
2266,281889.7222
2267,350540.6491
2268,371996.722333334
2269,161802.555333333
2270,179838.948366667
2271,231308.621433333
2272,205129.313466667
2273,165464.203666667
2274,174244.018666667
2275,169346.573166667
2276,176307.5415
2277,184001.731433333
2278,150449.610766667
2279,123002.388233333
2280,117905.840333333
2281,182587.2112
2282,187830.551966667
2283,98409.3406666667
2284,110197.5629
2285,145559.458133333
2286,129725.479333333
2287,339647.025366666
2288,273546.3723
2289,370181.1047
2290,405755.021033334
2291,325163.762866666
2292,389740.876566667
2293,440948.9967
2294,387893.9428
2295,433974.941633334
2296,278499.080333333
2297,306588.8409
2298,322506.792933333
2299,374060.646433333
2300,325092.1382
2301,283823.494733333
2302,240384.562833333
2303,245818.0171
2304,247751.993466667
2305,185132.298166667
2306,187239.049166667
2307,191992.2221
2308,222530.146133333
2309,280136.8172
2310,223387.418366667
2311,200150.053833333
2312,176513.052466667
2313,175926.326233333
2314,178768.882133333
2315,174688.179966667
2316,201350.855633333
2317,180409.887433333
2318,176585.639033333
2319,176578.5921
2320,179995.159866667
2321,247034.4771
2322,170636.579266667
2323,180289.194033333
2324,170392.533433333
2325,215875.904633333
2326,168134.998566667
2327,214184.990166667
2328,222478.6163
2329,182954.491
2330,178066.5827
2331,351704.225833333
2332,381678.962633334
2333,310942.415133333
2334,263328.589666667
2335,256417.469
2336,326663.268966667
2337,203738.139966667
2338,276261.6075
2339,231494.400133333
2340,384197.129733333
2341,222768.751933333
2342,237737.2269
2343,218794.9765
2344,238098.116466667
2345,242588.318066667
2346,215197.1409
2347,196545.476
2348,229148.198433333
2349,171745.044933333
2350,281804.3443
2351,260856.071233333
2352,246131.016766667
2353,260138.48
2354,125262.446633333
2355,145729.287133333
2356,154550.853566667
2357,199921.451033333
2358,201177.670033333
2359,125002.411
2360,121124.061833333
2361,138016.5555
2362,269952.014033333
2363,141611.218766667
2364,157324.681333333
2365,216866.879533333
2366,190245.335266667
2367,230382.1586
2368,208476.803666667
2369,227984.543833333
2370,171796.378466667
2371,173194.8863
2372,190513.513066667
2373,255424.380766667
2374,289415.866733333
2375,244837.1161
2376,271679.216
2377,338912.900366667
2378,143240.998766667
2379,196763.976533333
2380,145421.9798
2381,159774.101966667
2382,188777.107366667
2383,207720.221266667
2384,240526.1635
2385,155231.173
2386,142307.46
2387,136688.0883
2388,110721.305733333
2389,128751.137766667
2390,143733.045066667
2391,136085.305766667
2392,114054.662
2393,160483.510166667
2394,146680.862166667
2395,194576.768666667
2396,148610.6473
2397,201933.305
2398,127481.560933333
2399,67569.5635333333
2400,64708.7526666667
2401,118596.7586
2402,136618.891066667
2403,132056.878433333
2404,150291.8193
2405,160800.761633333
2406,134707.213033333
2407,128115.333966667
2408,139696.232
2409,138146.909833333
2410,162833.8033
2411,123168.3499
2412,152308.526
2413,137951.751066667
2414,135616.793866667
2415,131514.253466667
2416,127782.65
2417,129267.156466667
2418,126175.384533333
2419,133329.7226
2420,125800.2938
2421,148578.106833333
2422,120715.271233333
2423,133098.458466667
2424,152281.3005
2425,226095.836666667
2426,132486.939066667
2427,135471.928466667
2428,165895.2836
2429,115724.976
2430,132291.9288
2431,121532.143166667
2432,136154.026233333
2433,144105.649266667
2434,142128.875566667
2435,153300.957566667
2436,108045.0132
2437,111557.4553
2438,123133.474633333
2439,115606.096433333
2440,122016.2386
2441,106392.444733333
2442,105167.751166667
2443,118258.7527
2444,128515.6926
2445,93198.3338
2446,134480.6983
2447,205254.346266667
2448,151271.1914
2449,109904.533633333
2450,150500.761966667
2451,129209.663733333
2452,210713.5804
2453,100968.932733333
2454,126103.661066667
2455,112798.440133333
2456,133082.4932
2457,119560.2227
2458,114505.8369
2459,112513.2312
2460,134663.103033333
2461,117456.678033333
2462,130081.4778
2463,116768.153466667
2464,156309.869133333
2465,131257.654433333
2466,115370.5331
2467,143201.1259
2468,95947.9865333333
2469,95578.827
2470,180947.118666667
2471,189327.463
2472,167257.3758
2473,120655.848233333
2474,110758.419085714
2475,218409.3258
2476,112818.3811
2477,131567.530533333
2478,160898.525666667
2479,122581.2384
2480,143266.659633333
2481,126565.484866667
2482,134001.348666667
2483,119387.165733333
2484,124567.031933333
2485,125590.2394
2486,154154.704833333
2487,187683.595166667
2488,142743.432166667
2489,153811.314066667
2490,153750.664833333
2491,94466.038
2492,183384.654866667
2493,147507.262066667
2494,162693.959733333
2495,106007.4455
2496,221930.7524
2497,145746.025833333
2498,116795.0244
2499,94296.7512333333
2500,136184.729733333
2501,134391.141666667
2502,146185.955433333
2503,107601.784966667
2504,191026.9546
2505,219790.1206
2506,258512.853766667
2507,322373.399866667
2508,256866.448466666
2509,220769.083066667
2510,228915.6405
2511,186492.285533333
2512,213777.193033333
2513,217635.921166667
2514,240930.0203
2515,149325.268733333
2516,170174.566580952
2517,135864.4209
2518,143486.149333333
2519,226907.5327
2520,209162.561666667
2521,194538.101466667
2522,220497.275733333
2523,131985.5688
2524,141012.880866667
2525,146209.396666667
2526,140052.408533333
2527,117928.4884
2528,128028.373733333
2529,130016.394666667
2530,121035.078733333
2531,249438.6142
2532,229246.761266667
2533,201072.897166667
2534,242281.684333333
2535,290310.626033333
2536,232156.8403
2537,225308.8104
2538,181734.214766667
2539,186665.8518
2540,179349.164633333
2541,179274.9637
2542,169476.393266667
2543,130760.668733333
2544,129488.022
2545,133432.532433333
2546,142591.353933333
2547,135666.8647
2548,150462.4428
2549,163628.105133333
2550,408195.4345
2551,145340.616966667
2552,122606.802566667
2553,88230.4374333333
2554,118859.973166667
2555,112388.378066667
2556,108255.1287
2557,118673.0535
2558,162225.060966667
2559,137512.924
2560,131826.595066667
2561,128796.055766667
2562,133396.0315
2563,147723.296466667
2564,172137.898133333
2565,135430.779133333
2566,153275.517133333
2567,130197.524133333
2568,187591.734866667
2569,185905.3325
2570,124331.078666667
2571,185261.048866667
2572,171258.042666667
2573,221045.2561
2574,286437.963466667
2575,124966.835133333
2576,134091.379466667
2577,151898.826566667
2578,96584.7713333333
2579,80954.6082333333
2580,135391.052433333
2581,133036.142666667
2582,117878.5263
2583,287970.483033333
2584,164746.583233333
2585,197960.423533333
2586,210735.121866667
2587,201308.8731
2588,143624.944866667
2589,144993.8395
2590,220879.574766667
2591,216118.937466667
2592,225160.311633333
2593,258707.847233333
2594,173337.4824
2595,205658.033233333
2596,338911.2229
2597,194122.911366667
2598,271461.5988
2599,321409.9662
2600,174970.8837
2601,140264.775333333
2602,87324.1065
2603,91474.6510666667
2604,87648.8315333333
2605,86077.2412333333
2606,146846.708533333
2607,180901.0166
2608,198885.1933
2609,162411.914933333
2610,111683.5957
2611,147605.8237
2612,152495.311933333
2613,128812.454866667
2614,125328.752366667
2615,150734.157866667
2616,139131.523866667
2617,180108.4587
2618,184485.5431
2619,212979.7376
2620,184383.179933333
2621,184805.6322
2622,188685.990266667
2623,249150.156033333
2624,283256.267666666
2625,312317.737166667
2626,167570.067133333
2627,177882.964366667
2628,413246.2394
2629,482523.322666667
2630,346094.929433333
2631,444810.198
2632,400330.352466667
2633,302473.267066667
2634,379358.087
2635,152394.654866667
2636,191826.1278
2637,174593.967333333
2638,255738.0753
2639,180674.640533333
2640,153605.599833333
2641,111599.969133333
2642,200053.764233333
2643,107854.870233333
2644,133718.1672
2645,100093.417733333
2646,92859.1533333333
2647,100446.8416
2648,141042.6442
2649,141456.7669
2650,142442.9998
2651,151870.071033333
2652,422812.4601
2653,251211.783366667
2654,258540.9762
2655,366691.657066667
2656,324816.6586
2657,311148.101466667
2658,275953.572433333
2659,299319.413166667
2660,326233.8627
2661,337661.1984
2662,344007.694933333
2663,283433.923066667
2664,274327.7814
2665,320010.456966667
2666,284053.909266667
2667,170907.068833333
2668,177461.561
2669,177165.525066667
2670,286046.942333333
2671,179496.933466667
2672,184260.081566667
2673,211114.4098
2674,211525.842766667
2675,169286.1335
2676,186787.7904
2677,194509.458533333
2678,260110.091133333
2679,281928.705733333
2680,276793.4195
2681,391490.139966667
2682,325961.268333333
2683,510965.1209
2684,306608.854566667
2685,341235.777366667
2686,261007.5957
2687,313133.9824
2688,230776.671033333
2689,208951.436866667
2690,438428.604833333
2691,193900.169566667
2692,130818.9267
2693,196931.283733333
2694,126984.7351
2695,192977.1233
2696,184925.4903
2697,197451.193833333
2698,200843.559033333
2699,183926.853433333
2700,171073.496566667
2701,160611.731414286
2702,119398.3205
2703,133245.357166667
2704,141543.671433333
2705,127494.5086
2706,120761.1442
2707,125542.6038
2708,135014.6295
2709,108849.937
2710,126969.769966667
2711,281058.584633333
2712,365765.130133333
2713,171640.3275
2714,150501.2368
2715,171574.988033333
2716,156554.6108
2717,185772.686166667
2718,235280.8139
2719,157101.3362
2720,162893.079766667
2721,142172.031333333
2722,162977.8401
2723,146060.076333333
2724,129302.538533333
2725,137990.450133333
2726,146341.9763
2727,168242.665933333
2728,166389.6488
2729,153902.4471
2730,143934.948633333
2731,120473.9526
2732,120316.364033333
2733,160159.614466667
2734,148806.189166667
2735,132036.193
2736,147279.045
2737,123576.062366667
2738,136382.174133333
2739,160928.717533333
2740,135036.4056
2741,149702.951066667
2742,154111.122633333
2743,149691.5659
2744,147569.381166667
2745,137497.651833333
2746,132864.659866667
2747,155580.360266667
2748,128809.144933333
2749,132707.614666667
2750,135029.0629
2751,130305.449933333
2752,240931.324566667
2753,152359.4266
2754,219195.794666667
2755,125250.277633333
2756,96677.1191666667
2757,80977.2833999999
2758,90293.3856666666
2759,157544.964
2760,142244.8582
2761,147933.09
2762,145917.297266667
2763,185443.1586
2764,167300.387433333
2765,249707.3807
2766,137484.359266667
2767,90215.2082
2768,129828.398866667
2769,131962.773266667
2770,149078.456633333
2771,119234.089866667
2772,120810.177366667
2773,164414.996066667
2774,137450.021133333
2775,136072.770333333
2776,140353.4147
2777,146399.489166667
2778,113531.230666667
2779,146529.074466667
2780,108832.952566667
2781,103227.401233333
2782,99826.3274666667
2783,109249.2552
2784,128103.033733333
2785,141044.4447
2786,79721.4390333333
2787,117403.4727
2788,89932.8484333333
2789,171630.4091
2790,97652.079
2791,119003.570533333
2792,84242.4035999999
2793,168071.746766667
2794,105069.489
2795,117009.947233333
2796,101796.053633333
2797,190907.496966667
2798,116446.232
2799,122030.688466667
2800,79903.8627
2801,113691.788866667
2802,135642.9482
2803,162338.8802
2804,147709.5936
2805,100354.2521
2806,96199.6812333333
2807,149145.202833333
2808,148735.733133333
2809,132482.256
2810,138357.750166667
2811,163131.4338
2812,144848.049333333
2813,157173.939966667
2814,159647.823133333
2815,105694.8281
2816,236126.235766667
2817,142253.1446
2818,131529.173333333
2819,171248.097366667
2820,141843.385833333
2821,111396.731633333
2822,187578.6727
2823,261816.412566667
2824,178471.459766667
2825,153590.773666667
2826,133630.3295
2827,138440.599766667
2828,232432.153933333
2829,200342.305433333
2830,233484.307233333
2831,190980.840666667
2832,239370.2549
2833,285186.176633333
2834,216805.945266667
2835,218358.148833333
2836,193345.600833333
2837,165648.6047
2838,146487.518733333
2839,180913.936833333
2840,194485.402533333
2841,203566.0263
2842,222764.756366667
2843,149177.2158
2844,157590.1898
2845,124876.589333333
2846,214383.9861
2847,199487.0674
2848,214479.560033333
2849,212180.457066667
2850,282723.6634
2851,233078.5503
2852,231266.3127
2853,236495.801533333
2854,139792.4896
2855,202774.059266667
2856,209624.794166667
2857,187268.381333333
2858,200592.148166667
2859,138844.6701
2860,127175.144533333
2861,135298.062866667
2862,196548.8179
2863,121118.6812
2864,255637.064066667
2865,143391.624666667
2866,134825.203785714
2867,97216.7523000001
2868,117879.3502
2869,125801.8327
2870,152171.9164
2871,106860.2948
2872,66205.1869
2873,104757.9196
2874,137872.6272
2875,119951.102266667
2876,158159.705166667
2877,140113.6544
2878,169193.276
2879,140779.071466667
2880,109151.2256
2881,151165.552433333
2882,163041.810566667
2883,181192.372066667
2884,183850.141033333
2885,182310.560166667
2886,200907.279866667
2887,105664.865266667
2888,123331.284466667
2889,65214.7104333333
2890,87134.0903666667
2891,137964.129833333
2892,70983.2383
2893,110643.3363
2894,70298.7494666666
2895,314806.025933333
2896,287534.483233333
2897,195982.910766667
2898,151365.471366667
2899,224910.079433333
2900,158337.335266667
2901,197921.393166667
2902,191742.092833333
2903,346396.2048
2904,347423.462933333
2905,120465.477666667
2906,205631.047866667
2907,115359.875833333
2908,128349.7222
2909,143782.797266667
